cityid_ppn,city,state_code,country_code,remove tag
800629475,Batam Island,,ID,
800629477,Marche,,IT,
800629478,Guaruja,,BR,
800629480,Granada,,NI,
800629481,Kerkrade,,NL,
800629482,Mbabane,,SZ,
800629483,Cardano al Campo,,IT,
800629484,Findel,,LU,
800629488,Saint Witz,,FR,
800629490,Dakar,,SN,
800629491,Maputo,,MZ,
800629492,Yutz,,FR,
800629503,Richards Bay,,ZA,
800629505,Ballygally,,UK,
800629507,Pakse,,LA,
800629508,Siheung Si,,KR,
800629509,Takayama,,JP,
800629510,Goreme,,TR,
800629511,La Gomera,,ES,
800629513,Durres,,AL,
800629516,Tigre,,AR,
800629517,Djibouti,,DJ,
800629518,Kemer,,TR,
800629519,Oludeniz,,TR,
800629520,Aldergrove,,UK,
800629521,Berkswell,,UK,
800629522,Burley,,UK,
800629524,Cheshunt,,UK,
800629525,Cleckheaton,,UK,
800629526,Coalville,,UK,
800629527,Hackness,,UK,
800629528,Ixworth,,UK,
800629529,Larkhall,,UK,
800629530,Marston,,UK,
800629531,Newtown,,UK,
800629532,Saint Agnes,,UK,
800629533,Sudbury,,UK,
800629534,Symington,,UK,
800629535,Tutbury,,UK,
800629536,Winterbourne,,UK,
800629537,Wishaw,,UK,
800629538,Geleen,,NL,
800629539,Lefkada,,GR,
800629540,Lasarte,,ES,
800629541,Calatabiano,,IT,
800629542,Cambiago,,IT,
800629543,Cavenago di Brianza,,IT,
800629544,Domaso,,IT,
800629545,Moniga,,IT,
800629546,Montegridolfo,,IT,
800629547,Pozza di Fassa,,IT,
800629548,San Vittore Olona,,IT,
800629549,Arveyres,,FR,
800629550,Balaruc le Vieux,,FR,
800629551,Chassieu,,FR,
800629552,Conflans Sainte Honorine,,FR,
800629553,Corbas,,FR,
800629554,Feyzin,,FR,
800629555,Freyming Merlebach,,FR,
800629556,Labege,,FR,
800629557,Levernois,,FR,
800629558,Lezennes,,FR,
800629559,Linas,,FR,
800629560,Parcay Meslay,,FR,
800629561,Voisins le Bretonneux,,FR,
800629562,Wasquehal,,FR,
800629563,Saint Cyr sur Mer,,FR,
800629564,Saint Martin D'heres,,FR,
800629565,Saint Pol sur Mer,,FR,
800629566,Southbroom,,ZA,
800629569,Yongin Si,,KR,
800629570,Turgutreis,,TR,
800629571,Assago,,IT,
800629572,Ulaanbaatar,,MN,
800629582,Jiangyin,,CN,
800629583,Hakone,,JP,
800629586,Bowburn,,UK,
800629587,Inverkeithing,,UK,
800629588,Scone,,UK,
800629589,North Wootton,,UK,
800629590,Probus,,UK,
800629591,Queensferry,,UK,
800629595,Olympiaki Akti,,GR,
800629596,Sitrah,,BH,
800629598,Paralia Katerinis,,GR,
800629602,Tsumeb,,NA,
800629603,Phang Nga,,TH,
800629604,Tangerang,,ID,
800629605,Ercolano,,IT,
800629606,Cucuta,,CO,
800629607,Kwazulu Natal,,ZA,
800629608,Uzhgorod,,UA,
800629610,Sveti Vlas,,BG,
800629669,Garbagnate Monastero,,IT,
800629670,Maun,,BW,
800629671,Beira,,MZ,
800629672,Pemba,,MZ,
800629673,Apia,,WS,
800629674,Wakkanai,,JP,
800629675,Buriram,,TH,
800629676,Utsunomiya,,JP,
800629677,Klang,,MY,
800629678,Sibu,,MY,
800629679,Uijeongbu Si,,KR,
800629680,Faisalabad,,PK,
800629681,Kawerau,,NZ,
800629682,Llangarron,,UK,
800629683,Banwell,,UK,
800629684,Burgess Hill,,UK,
800629685,Dalston,,UK,
800629686,Goodrich,,UK,
800629687,Hindhead,,UK,
800629688,Ilsington,,UK,
800629689,Kingsbury,,UK,
800629690,Kingswinford,,UK,
800629691,Owslebury,,UK,
800629692,Syston,,UK,
800629693,West Coker,,UK,
800629694,Westfield,,UK,
800629695,Whitehaven,,UK,
800629696,Wortley,,UK,
800629697,Slatine,,HR,
800629698,Dysart,,AU,
800629700,Ashdod,,IL,
800629701,Dimona,,IL,
800629711,Zhaotong,,CN,
800629712,Marcianise,,IT,
800629713,Casalecchio di Reno,,IT,
800629715,San Giuliano Milanese,,IT,
800629716,Anyang Si,,KR,
800629717,Cheonan Si,,KR,
800629718,Ellisras,,ZA,
800629719,Ermelo,,ZA,
800629720,Garcia,,MX,
800629721,General Santos,,PH,
800629723,Gwangyang Si,,KR,
800629724,Jinju Si,,KR,
800629725,Nagold,,DE,
800629726,Osan Si,,KR,
800629727,Pyeongtaek Si,,KR,
800629728,Ruschlikon,,CH,
800629729,Sakarya,,TR,
800629730,Suncheon Si,,KR,
800629731,Wonju Si,,KR,
800629732,Fronton,,FR,
800629733,Grilly,,FR,
800629734,Lannoy,,FR,
800629735,Maraussan,,FR,
800629736,Peronnas,,FR,
800629737,Savonnieres,,FR,
800629738,Vaugneray,,FR,
800629739,Vif,,FR,
800629740,Vizille,,FR,
800629742,Cheongwon Gun,,KR,
800629743,Damyang gun,,KR,
800629744,Geoje Si,,KR,
800629745,Gimhae Si,,KR,
800629746,Gunpo Si,,KR,
800629747,Gunsan Si,,KR,
800629748,Uiwang Si,,KR,
800629749,Yeosu Si,,KR,
800629750,Khao Chamao,,TH,
800629751,Kastrosykia,,GR,
800629753,Rabigh,,SA,
800629754,Kinmen,,TW,
800629755,Evenes,,NO,
800629756,Altay,,CN,
800629757,Xishuangbanna,,CN,
800629758,Brazzaville,,CG,
800629759,Yakushima,,JP,
800629760,Ehime,,JP,
800629761,Diu,,IN,
800629762,Alotau,,PG,
800629763,Alofi,,NU,
800629764,Mediglia,,IT,
800629765,Freetown,,SL,
800629769,Bankfoot,,UK,
800629771,Ingleton,,UK,
800629772,Mthatha,,ZA,
800629773,Banos,,EC,
800629774,Todos Santos,,MX,
800629775,Collado Mediano,,ES,
800629778,Petrovaradin,,RS,
800629779,Fischamend,,AT,
800629781,Loudes,,FR,
800629782,Rota,,MP,
800629783,Monastier di Treviso,,IT,
800629786,Koa_ino,,HR,
800629788,Goroka,,PG,
800629789,Guidonia Montecelio,,IT,
800629790,Obilic,,XK,
800629791,San Carlos,,MX,
800629796,Niger Corner,,JM,
800629797,Ensom Pen,,JM,
800629798,Breezy Park,,JM,
800629799,Bad Times,,JM,
800629800,Koror,,PW,
800629802,Trai Mat,,VN,
800629803,San Sa Ha,,VN,
800629806,ap Nh®in Khanh,,VN,
800629807,Patong Beach,,TH,
800629808,Ban Na We,,TH,
800629809,Ban Na Thom,,TH,
800629810,Ban Khuan Khok Ya,,TH,
800629812,Ban Hua Fai,,TH,
800629813,Ban Hat Chao Samran,,TH,
800629814,Kabul,,AF,
800629815,Rancho Espanol,,DO,
800629818,Bonao,,DO,
800629821,Yan Nawa,,TH,
800629822,Phato,,TH,
800629825,Ban Phala,,TH,
800629826,Ban Muang Pha,,TH,
800629827,Ban Khanong Phra Klang,,TH,
800629829,Karon Beach,,TH,
800629831,Ban Huai Khrai Luang,,TH,
800629832,Kaijciems,,LV,
800629833,Grobiata,,LV,
800629835,Mvan,,CM,
800629836,Ekoko II,,CM,
800629837,Bonaberi,,CM,
800629839,Az Zulfi,,SA,
800629841,Al Kura,,SA,
800629843,Zyablikovo,,RU,
800629844,Zverevo,,RU,
800629845,Zarechnaya,,RU,
800629847,Yershi,,RU,
800629848,Yagodnaya,,RU,
800629849,Vostryakovo,,RU,
800629853,Ust' Dzheguta,,RU,
800629855,Trudovoye,,RU,
800629856,Timofeyevka,,RU,
800629858,Sukhoye,,RU,
800629859,Stur Digora,,RU,
800629860,Staraya Mel'nitsa,,RU,
800629861,Solnechnyy,,RU,
800629862,Sitenka,,RU,
800629866,Sekiotovo,,RU,
800629867,Ryasskiye Vyselki,,RU,
800629868,Rozhdestveno,,RU,
800629869,Primorskiy,,RU,
800629870,Podrezkovo,,RU,
800629872,Peski,,RU,
800629875,Oslinka,,RU,
800629878,Nizhneye Dzhemete,,RU,
800629879,Nikulino,,RU,
800629880,Neroshchino,,RU,
800629881,Nagatkino,,RU,
800629882,Moskovskiy,,RU,
800629883,Morshchikhino,,RU,
800629885,Mokshan,,RU,
800629886,Mirnyy,,RU,
800629887,Mikhaylovka,,RU,
800629888,Luk'yanovka,,RU,
800629890,Kurkino,,RU,
800629891,Kuneyevka,,RU,
800629892,Kultayevo,,RU,
800629894,Kozlovo,,RU,
800629895,Kozhukhovo,,RU,
800629896,Kotovitsy,,RU,
800629897,Konstantinovka,,RU,
800629898,Kirkonkyulya,,RU,
800629899,Khotkovo,,RU,
800629900,Kazeyevka,,RU,
800629902,Gumrak,,RU,
800629903,Gorbatovka,,RU,
800629904,Gavrilovka,,RU,
800629908,Dubrovka,,RU,
800629909,Dolgoprudnyy,,RU,
800629911,Dibuny,,RU,
800629913,Bugry,,RU,
800629915,Brateyevo,,RU,
800629919,Bereza,,RU,
800629920,Baranikha,,RU,
800629923,Lobito,,AO,
800629924,Catumbela,,AO,
800629925,Canata,,AO,
800629926,Benguela,,AO,
800629928,Neiafu,,TO,
800629929,Quetta,,PK,
800629930,Peshawar,,PK,
800629931,Gwadar,,PK,
800629933,Vindeby,,DK,
800629934,Vester Torup,,DK,
800629935,Vestbjerg,,DK,
800629936,Vandel,,DK,
800629937,Vadum,,DK,
800629938,Ulstrup,,DK,
800629940,Troense,,DK,
800629941,Syarugaüta,,FO,
800629942,Svenstrup,,DK,
800629943,Sunds,,DK,
800629944,Strandby,,DK,
800629945,Stavtrup,,DK,
800629946,Skelde,,DK,
800629948,Padborg,,DK,
800629949,Orehoved,,DK,
800629950,Nyby,,DK,
800629951,Nors,,DK,
800629952,Nivay,,DK,
800629953,Lund,,DK,
800629954,Klim,,DK,
800629955,Kaystrup,,DK,
800629956,Karup,,DK,
800629957,Hulleba_k,,DK,
800629958,Hejnsvig,,DK,
800629959,Hejls,,DK,
800629960,Guderup,,DK,
800629961,Greve,,DK,
800629962,Gistrup,,DK,
800629963,Funder Kirkeby,,DK,
800629964,Fensmark,,DK,
800629965,Egeskov,,DK,
800629966,Egay,,DK,
800629967,Broager,,DK,
800629968,Bjerringbro,,DK,
800629969,Bellinge,,DK,
800629970,Bandholm,,DK,
800629971,Augustenborg,,DK,
800629976,Parugalamere,,ID,
800629979,Kesiman,,ID,
800629983,Genteng,,ID,
800629984,Ciwidey,,ID,
800629985,Cangkiran,,ID,
800629986,Ban Paklung,,LA,
800629987,Ban Houapakho,,LA,
800629988,Laxama_ri,,IS,
800629991,Hnifsdalur,,IS,
800629992,Bildudalur,,IS,
800629993,Taitung City,,TW,
800630003,Chung i chieh,,TW,
800630007,Loo,,EE,
800630008,Hagudi,,EE,
800630009,aÊventoji,,LT,
800630011,Neveronys,,LT,
800630012,NemaÑa_is,,LT,
800630015,Ystradfellte,,UK,
800630016,Yealmpton,,UK,
800630017,Yeadon,,UK,
800630018,Yaxley,,UK,
800630019,Yatton,,UK,
800630020,Yate,,UK,
800630021,Yarnton,,UK,
800630022,Wythenshawe,,UK,
800630023,Wyke Regis,,UK,
800630024,Wye,,UK,
800630026,Wrawby,,UK,
800630027,Worsley,,UK,
800630029,Worle,,UK,
800630030,Wootton Wawen,,UK,
800630032,Wooperton,,UK,
800630033,Woolton,,UK,
800630034,Woolley,,UK,
800630035,Woodside,,UK,
800630037,Wood Dalling,,UK,
800630040,Wollaston,,UK,
800630042,Witton le Wear,,UK,
800630043,Witton,,UK,
800630044,Withnell,,UK,
800630045,Wiston,,UK,
800630046,Wistaston,,UK,
800630047,Winton,,UK,
800630048,Winthorpe,,UK,
800630049,Winnersh,,UK,
800630051,Wingates,,UK,
800630052,Wing,,UK,
800630053,Windlesham,,UK,
800630054,Wincanton,,UK,
800630056,Willington,,UK,
800630057,Willingham,,UK,
800630060,Willerby,,UK,
800630062,Willaston,,UK,
800630063,Wigmore,,UK,
800630064,Wigginton,,UK,
800630066,Wickham,,UK,
800630067,Wickford,,UK,
800630068,Whitwell,,UK,
800630069,Whitton,,UK,
800630070,Whittlesey,,UK,
800630071,Whitfield,,UK,
800630072,Whitehouse Lower,,UK,
800630073,Whitehouse,,UK,
800630074,Whitburn,,UK,
800630075,Whimple,,UK,
800630078,West Wickham,,UK,
800630079,West Wellow,,UK,
800630080,West Rainton,,UK,
800630081,Weston on the Green,,UK,
800630084,Westleigh,,UK,
800630086,Westgate on Sea,,UK,
800630087,West Derby,,UK,
800630088,Westbury on Severn,,UK,
800630090,Westbourne,,UK,
800630091,West Bay,,UK,
800630092,Wenhaston,,UK,
800630093,Wendron,,UK,
800630094,Wendover,,UK,
800630095,Wellingham,,UK,
800630096,Welland,,UK,
800630097,Weaverham,,UK,
800630098,Waun deg,,UK,
800630100,Wath,,UK,
800630101,Waterloo,,UK,
800630102,Waterlooville,,UK,
800630103,Waterden,,UK,
800630104,Washingborough,,UK,
800630105,Warsash,,UK,
800630106,Warbleton,,UK,
800630109,Walton,,UK,
800630110,Waltham Cross,,UK,
800630111,Waltham,,UK,
800630112,Wallsend,,UK,
800630113,Wallington,,UK,
800630115,Waddington,,UK,
800630116,Vickerstown,,UK,
800630117,Valley,,UK,
800630118,Urchany,,UK,
800630119,Upton,,UK,
800630121,Ulcombe,,UK,
800630123,Turners Hill,,UK,
800630124,Tunstall,,UK,
800630126,Trowell,,UK,
800630128,Trelech aær Bettws,,UK,
800630129,Treherbert,,UK,
800630130,Traquair,,UK,
800630131,Totton,,UK,
800630133,Topsham,,UK,
800630134,Tondu,,UK,
800630136,Todber,,UK,
800630139,Timsbury,,UK,
800630140,Tilmanstone,,UK,
800630141,Ticknall,,UK,
800630145,Thorley,,UK,
800630146,Theydon Bois,,UK,
800630147,Theale,,UK,
800630148,Thatcham,,UK,
800630149,Teynham,,UK,
800630151,Teddington,,UK,
800630152,Tayport,,UK,
800630153,Tarvin,,UK,
800630154,Tamerton Foliot,,UK,
800630155,Talaton,,UK,
800630156,Swinderby,,UK,
800630157,Swannington,,UK,
800630158,Swadlincote,,UK,
800630159,Sutton Valence,,UK,
800630160,Sunbury Common,,UK,
800630161,Sunbury,,UK,
800630162,Sudbrooke,,UK,
800630163,Sturry,,UK,
800630164,Studley,,UK,
800630165,Stubbins,,UK,
800630167,Stretham,,UK,
800630169,Strensham,,UK,
800630173,Stourbridge,,UK,
800630175,Stony Stratford,,UK,
800630176,Stoneykirk,,UK,
800630177,Stonehouse,,UK,
800630178,Stoke Prior,,UK,
800630179,Stoke Poges,,UK,
800630180,Stoke Canon,,UK,
800630181,Stock,,UK,
800630182,Stithians,,UK,
800630183,Steventon,,UK,
800630184,Steeton,,UK,
800630185,Steeple Bumpstead,,UK,
800630187,Staveley,,UK,
800630188,Stapleford,,UK,
800630189,Staple Cross,,UK,
800630190,Stanwell,,UK,
800630191,Stamford Bridge,,UK,
800630192,Stainforth,,UK,
800630193,Stainburn,,UK,
800630194,Stadhampton,,UK,
800630195,Spofforth,,UK,
800630196,Sowerby Bridge,,UK,
800630197,South Milford,,UK,
800630198,South Marston,,UK,
800630199,South Kilvington,,UK,
800630200,South Hykeham,,UK,
800630201,Southgate,,UK,
800630202,South Brewham,,UK,
800630203,Southbourne,,UK,
800630204,Southborough,,UK,
800630205,Southall,,UK,
800630206,Souldern,,UK,
800630207,Sompting,,UK,
800630208,Soham,,UK,
800630209,Snargate,,UK,
800630210,Smeeth,,UK,
800630211,Slaughterford,,UK,
800630212,Slaithwaite,,UK,
800630213,Skinburness,,UK,
800630214,Skelmersdale,,UK,
800630215,Silsden,,UK,
800630216,Sidcup,,UK,
800630219,Shirwell,,UK,
800630220,Shirley,,UK,
800630221,Shipton,,UK,
800630222,Shildon,,UK,
800630224,Shepreth,,UK,
800630226,Sheering,,UK,
800630227,Sheen,,UK,
800630228,Shawbury,,UK,
800630229,Shaw,,UK,
800630231,Shalfleet,,UK,
800630232,Shadoxhurst,,UK,
800630234,Scarisbrick,,UK,
800630235,Scalby,,UK,
800630236,Saxilby,,UK,
800630237,Sawbridgeworth,,UK,
800630238,Sarn,,UK,
800630239,Sandiacre,,UK,
800630240,Sandhurst,,UK,
800630241,Sandford,,UK,
800630242,Saltford,,UK,
800630243,Saltaire,,UK,
800630244,Sale,,UK,
800630245,Saint Mawgan,,UK,
800630246,Saint Mabyn,,UK,
800630247,Saint Lawrence,,UK,
800630248,Saint Columb Major,,UK,
800630249,Saint Athan,,UK,
800630250,Sabden,,UK,
800630251,Ryton,,UK,
800630252,Ryeford,,UK,
800630254,Rugeley,,UK,
800630255,Ruddington,,UK,
800630256,Rubery,,UK,
800630257,Royston,,UK,
800630258,Rous Lench,,UK,
800630259,Rottingdean,,UK,
800630260,Rothley,,UK,
800630261,Rosyth,,UK,
800630262,Rosemarkie,,UK,
800630263,Romsey,,UK,
800630264,Rockbourne,,UK,
800630265,Rockbeare,,UK,
800630266,Rock,,UK,
800630267,Risley,,UK,
800630268,Ripponden,,UK,
800630269,Ripple,,UK,
800630270,Rhoscolyn,,UK,
800630271,Rhoose,,UK,
800630272,Renton Barns,,UK,
800630273,Raynes Park,,UK,
800630274,Rayleigh,,UK,
800630275,Ratho,,UK,
800630277,Rainhill,,UK,
800630278,Radlett,,UK,
800630279,Radcliffe,,UK,
800630281,Purton,,UK,
800630282,Purley,,UK,
800630283,Pudsey,,UK,
800630284,Puddletown,,UK,
800630286,Prescot,,UK,
800630287,Preesall,,UK,
800630288,Praze an Beeble,,UK,
800630289,Powick,,UK,
800630290,Postling,,UK,
800630291,Port Glasgow,,UK,
800630292,Portesham,,UK,
800630293,Port Elphinstone,,UK,
800630294,Port Dinorwic,,UK,
800630295,Pontardawe,,UK,
800630296,Polmont,,UK,
800630297,Polegate,,UK,
800630298,Plympton,,UK,
800630299,Plaistow,,UK,
800630300,Pilton,,UK,
800630301,Pewsey,,UK,
800630302,Perranzabuloe,,UK,
800630303,Pembury,,UK,
800630304,Pelton,,UK,
800630305,Peak Forest,,UK,
800630306,Parton,,UK,
800630308,Parkgate,,UK,
800630309,Parkeston,,UK,
800630310,Panton,,UK,
800630311,Pangbourne,,UK,
800630312,Padiham,,UK,
800630313,Paddock Wood,,UK,
800630314,Oxenhope,,UK,
800630315,Ower,,UK,
800630318,Ottershaw,,UK,
800630319,Osmington,,UK,
800630320,Orpington,,UK,
800630321,Ormskirk,,UK,
800630322,Ormesby Saint Margaret,,UK,
800630324,Oldmeldrum,,UK,
800630325,Oakworth,,UK,
800630326,Oakley,,UK,
800630327,Nutley,,UK,
800630328,Norton,,UK,
800630329,Northwood,,UK,
800630330,North Petherton,,UK,
800630331,Northolt,,UK,
800630332,North Newton,,UK,
800630333,Northleigh,,UK,
800630334,North Kessock,,UK,
800630335,North Ferriby,,UK,
800630336,North Burlingham,,UK,
800630337,Norbury,,UK,
800630339,Newton on the Moor,,UK,
800630340,Newton Mearns,,UK,
800630341,Newton Ferrers,,UK,
800630343,New Scone,,UK,
800630344,Newnham,,UK,
800630347,Newlyn East,,UK,
800630348,Newland,,UK,
800630349,New Herrington,,UK,
800630350,Newborough,,UK,
800630351,Newbold,,UK,
800630352,Narborough,,UK,
800630353,Nailsworth,,UK,
800630354,Mytchett,,UK,
800630355,Mynachlogddu,,UK,
800630356,Munlochy,,UK,
800630358,Moulton,,UK,
800630359,Mottram,,UK,
800630360,Mosedale,,UK,
800630362,Moreton,,UK,
800630365,Moel tryfan,,UK,
800630367,Mobberley,,UK,
800630368,Mitton,,UK,
800630369,Mirfield,,UK,
800630370,Minto,,UK,
800630371,Minster Lovell,,UK,
800630372,Minchinhampton,,UK,
800630373,Milnthorpe,,UK,
800630374,Millbrook,,UK,
800630375,Meyllteyrn,,UK,
800630376,Mersham,,UK,
800630377,Merryfield,,UK,
800630378,Merksworth,,UK,
800630380,Menai Bridge,,UK,
800630381,Melton,,UK,
800630383,Melbourn,,UK,
800630385,Matfield,,UK,
800630387,Marwood,,UK,
800630388,Marton,,UK,
800630389,Marston Green,,UK,
800630390,Marple,,UK,
800630391,Marldon,,UK,
800630392,Marksbury,,UK,
800630393,Markfield,,UK,
800630394,Manston,,UK,
800630395,Manaccan,,UK,
800630397,Magor,,UK,
800630399,Madeley,,UK,
800630400,Lurgan,,UK,
800630401,Lunan,,UK,
800630402,Ludgvan,,UK,
800630403,Ludgershall,,UK,
800630404,Lowton,,UK,
800630406,Longforgan,,UK,
800630407,Longfield,,UK,
800630408,Long Eaton,,UK,
800630409,Longdown,,UK,
800630410,London Colney,,UK,
800630411,Llanyre,,UK,
800630412,Llanwnda,,UK,
800630413,Llanishen,,UK,
800630414,Llanfachraeth,,UK,
800630415,Llanegryn,,UK,
800630416,Llandwrog,,UK,
800630417,Llandudno Junction,,UK,
800630418,Llandarcy,,UK,
800630420,Liverton,,UK,
800630421,Littleton,,UK,
800630422,Little Sutton,,UK,
800630423,Little Singleton,,UK,
800630424,Little Missenden,,UK,
800630425,Little Gaddesden,,UK,
800630427,Littlebourne,,UK,
800630428,Littleborough,,UK,
800630432,Leighton Buzzard,,UK,
800630433,Ledsham,,UK,
800630434,Leaveland,,UK,
800630435,Leatherhead,,UK,
800630436,Lealholm,,UK,
800630437,Lea,,UK,
800630438,Layer de la Haye,,UK,
800630439,Lanivet,,UK,
800630440,Langworth,,UK,
800630441,Langsett,,UK,
800630442,Langley,,UK,
800630443,Langho,,UK,
800630445,Lambrook,,UK,
800630446,Knowle,,UK,
800630447,Knock,,UK,
800630448,Kishorn,,UK,
800630449,Kirkton,,UK,
800630451,Kirknewton,,UK,
800630452,Kirkby in Ashfield,,UK,
800630453,Kirkby,,UK,
800630454,Kintraw,,UK,
800630455,Kingston,,UK,
800630456,Kingsteignton,,UK,
800630457,Kings Langley,,UK,
800630458,Kingsland,,UK,
800630460,Kinghorn,,UK,
800630461,Kinfauns,,UK,
800630462,Kimberley,,UK,
800630465,Kilbarchan,,UK,
800630466,Kidlington,,UK,
800630468,Keynsham,,UK,
800630470,Kenton,,UK,
800630471,Kennett,,UK,
800630472,Kenley,,UK,
800630474,Kempley,,UK,
800630476,Kegworth,,UK,
800630477,Keele,,UK,
800630478,Johnston,,UK,
800630479,Jesmond,,UK,
800630480,Iwerne Courtney,,UK,
800630481,Iron Acton,,UK,
800630482,Ireleth,,UK,
800630483,Ipplepen,,UK,
800630485,Inverallochy,,UK,
800630486,Inshes,,UK,
800630487,Ingrow,,UK,
800630489,Ilchester,,UK,
800630490,Ickenham,,UK,
800630491,Ibstock,,UK,
800630492,Ibsley,,UK,
800630493,Hyde,,UK,
800630494,Huyton,,UK,
800630496,Hurlford,,UK,
800630497,Hurley,,UK,
800630500,Hucknall,,UK,
800630501,Huby,,UK,
800630502,Howsham,,UK,
800630503,Houston,,UK,
800630504,Houghton le Spring,,UK,
800630505,Hougham,,UK,
800630506,Hothfield,,UK,
800630507,Horwich,,UK,
800630508,Horsford,,UK,
800630509,Hopwood,,UK,
800630511,Hook,,UK,
800630512,Hooe,,UK,
800630513,Holywood,,UK,
800630515,Holton,,UK,
800630516,Holmesfield,,UK,
800630517,Holbrook,,UK,
800630518,Hoghton,,UK,
800630519,Hoddesdon,,UK,
800630521,Hirwaun,,UK,
800630522,Hinton Charterhouse,,UK,
800630523,Highweek,,UK,
800630525,Highgate,,UK,
800630526,High Etherley,,UK,
800630527,Highclere,,UK,
800630529,High Blantyre,,UK,
800630530,Higham,,UK,
800630531,Heywood,,UK,
800630532,Heydon,,UK,
800630533,Heybridge,,UK,
800630534,Hethersett,,UK,
800630535,Heswall,,UK,
800630536,Hest Bank,,UK,
800630537,Hessle,,UK,
800630538,Henstridge,,UK,
800630539,Henstead,,UK,
800630540,Hendy,,UK,
800630541,Hendon,,UK,
800630542,Hempstead,,UK,
800630543,Hemley,,UK,
800630544,Hemingford Grey,,UK,
800630545,Hemingford Abbots,,UK,
800630547,Heathfield,,UK,
800630548,Healing,,UK,
800630550,Hayscastle,,UK,
800630552,Hayes,,UK,
800630553,Haxby,,UK,
800630555,Haverigg,,UK,
800630556,Haverhill,,UK,
800630557,Hatton,,UK,
800630560,Harlington,,UK,
800630563,Hanwell,,UK,
800630565,Hanley Castle,,UK,
800630567,Hamworthy,,UK,
800630568,Hampton in Arden,,UK,
800630569,Hampreston,,UK,
800630570,Hamble,,UK,
800630573,Hailey,,UK,
800630575,Hadfield,,UK,
800630577,Gweek,,UK,
800630578,Guiseley,,UK,
800630579,Groombridge,,UK,
800630580,Greetland,,UK,
800630581,Greenhithe,,UK,
800630583,Great Totham,,UK,
800630584,Great Plumstead,,UK,
800630585,Great Harwood,,UK,
800630586,Great Baddow,,UK,
800630587,Grayrigg,,UK,
800630588,Graver,,UK,
800630590,Gowerton,,UK,
800630592,Goodwick,,UK,
800630593,Goodleigh,,UK,
800630594,Godstone,,UK,
800630595,Glyn Neath,,UK,
800630597,Glencaple,,UK,
800630598,Gilling,,UK,
800630599,Giffnock,,UK,
800630602,Fulham,,UK,
800630603,Frizington,,UK,
800630604,Frittenden,,UK,
800630605,Friston,,UK,
800630606,Frampton,,UK,
800630607,Framfield,,UK,
800630608,Foss,,UK,
800630609,Fortrose,,UK,
800630610,Forgandenny,,UK,
800630611,Flixton,,UK,
800630612,Fleetwood,,UK,
800630613,Flaxton,,UK,
800630614,Flaxley,,UK,
800630615,Flamstead,,UK,
800630617,Finedon,,UK,
800630618,Findon,,UK,
800630619,Finchley,,UK,
800630620,Fernhurst,,UK,
800630621,Feorlean,,UK,
800630622,Feock,,UK,
800630623,Fenrother,,UK,
800630624,Felton,,UK,
800630625,Fawley,,UK,
800630627,Farndon,,UK,
800630628,Farmborough,,UK,
800630629,Eynsham,,UK,
800630630,Eynsford,,UK,
800630631,Exton,,UK,
800630633,Evenwood,,UK,
800630634,Esher,,UK,
800630635,Endon,,UK,
800630637,Elwick,,UK,
800630638,Elton,,UK,
800630639,Eltham,,UK,
800630640,Elstree,,UK,
800630641,Elmswell,,UK,
800630642,Ellonby,,UK,
800630643,Eglinton,,UK,
800630644,Edmonton,,UK,
800630645,Edgware,,UK,
800630646,Eckington,,UK,
800630647,Eccleshall,,UK,
800630648,Eaton Bishop,,UK,
800630650,East Preston,,UK,
800630651,East Molesey,,UK,
800630652,Eastleach,,UK,
800630653,East Knoyle,,UK,
800630654,East Hatley,,UK,
800630657,East Farleigh,,UK,
800630658,East Dean,,UK,
800630660,East Calder,,UK,
800630662,Earley,,UK,
800630663,Eaglesham,,UK,
800630664,Dysart,,UK,
800630666,Dunvant,,UK,
800630667,Dunston,,UK,
800630669,Dundry,,UK,
800630670,Dundonald,,UK,
800630671,Dunans,,UK,
800630672,Dull,,UK,
800630673,Dukinfield,,UK,
800630674,Drumahoe,,UK,
800630675,Drayton,,UK,
800630676,Draycott,,UK,
800630677,Downton,,UK,
800630678,Dorridge,,UK,
800630679,Dore,,UK,
800630680,Doddington,,UK,
800630681,Dittisham,,UK,
800630682,Diptford,,UK,
800630683,Dinton,,UK,
800630684,Didcot,,UK,
800630685,Dewsbury,,UK,
800630687,Denton,,UK,
800630688,Denny,,UK,
800630689,Denham,,UK,
800630690,Denbury,,UK,
800630691,Delvine,,UK,
800630693,Deanshanger,,UK,
800630695,Datchet,,UK,
800630696,Darwen,,UK,
800630697,Darley,,UK,
800630698,Dallington,,UK,
800630699,Dalclathick,,UK,
800630700,Dagenham,,UK,
800630701,Curdridge,,UK,
800630703,Cullercoats,,UK,
800630704,Cubert,,UK,
800630705,Crundale,,UK,
800630706,Crumlin,,UK,
800630707,Crowthorne,,UK,
800630709,Crossgates,,UK,
800630711,Croft,,UK,
800630712,Cresswell,,UK,
800630713,Crayford,,UK,
800630714,Crawfordsburn,,UK,
800630715,Cranwell,,UK,
800630716,Cramond,,UK,
800630717,Cramlington,,UK,
800630718,Coychurch,,UK,
800630719,Cowley,,UK,
800630720,Cowdenbeath,,UK,
800630722,Cottingham,,UK,
800630723,Cote,,UK,
800630724,Costessey,,UK,
800630725,Cosheston,,UK,
800630726,Coryton,,UK,
800630727,Corton,,UK,
